group_id	user_id	image_id	cluster_image_name	timestamp
3164	2386	7049	AgfRr0pTAvHL7UuUC3VmGn04Eeqg6hfqSnh2H2vOJpJ-.jpeg	1549871286
3252	1646	27074	Ag4v1wHcKViT3rk276iPd32c6HRURFi8XK6Id1Gvbual.jpeg	1549872220
898	12352	46515	AgFiNJfepnVRwi5lZU7TjSS4R38oCyX1zwe2eT6309e2.jpeg	1549876522
2130	18061	21370	Ai4E8NVCigKc6jQU_BJ107I7iFhLRvN5AqoUxeTrwAOM.jpeg	1549877685
2870	17295	16686	Ag2lpOSfJmhkmlmzElhcdnmzaoy8KIs2OgDXw-UcC_DT.jpeg	1549879898
2088	5828	15514	Ag9eV84gW3oPK0ZDKvYbOOCftx1miyrhti1P0baH_sS-.jpeg	1549881331
713	16548	27074	Ag4v1wHcKViT3rk276iPd32c6HRURFi8XK6Id1Gvbual.jpeg	1549883659
229	5024	40730	Ag10MASuMdUw4Nb9vf7vVnemgJEuDr4ayY4HNwJFQk-j.jpeg	1549884295
898	514	46515	AgFiNJfepnVRwi5lZU7TjSS4R38oCyX1zwe2eT6309e2.jpeg	1549890342
1490	282	21086	AgADgiTVHg2Z6AK1hChY_mI_3bn1hOMrhHMtKzDaxNSd.jpeg	1549893282
142	8168	23517	Agf3QR5ny-OLq_KXcv9cvfW7fvIjBv9Wkt8OIIAcIlAT.jpeg	1549893482
2832	292	40309	Agao8Eu4a0nlM8Jg6KcyjrWGCYvbXmx6RlxF51fX9knj.jpeg	1549896481
3254	10386	13058	Ag0jPQppI6kX9iOpovCHM15BV-iLrBvvfBlY9vS_P-8Q.jpeg	1549897751
3254	10386	2317	Agd2x0sFxFA7kKEC2VJjbxupkSF98TC5B0TBtjyM11Sc.jpeg	1549897932
3254	10386	38902	AgJ5SARiUL-qDv2btEMjm9iacpp7uJSIe6NTlOdKLOlw.jpeg	1549898017
3254	10386	32630	Ag2JSarTbl_15vlX3GDEsmLGk2LGkfBo_SQNQE40tUT1.jpeg	1549898037
3254	10386	43704	Ag66dSnl-fVYqTSliVqiv4nmXPT8Znyrfx5dxt-PUSsh.jpeg	1549898097
3254	10386	14595	Ag3u0-j2oz-zO_RZ_0SF_naxpk5a7jaFjKDks8qjUIA0.jpeg	1549898174
3254	10386	21907	Ag4-3Z2TlqkwVa4krLQ7D_dxbF1qPDesPfI0mabg9PsJ.jpeg	1549898310
3254	10386	42805	AgA-oMfGOoP4b6-hB4k3AzTWzh91i1lyINPytZQ1_mPR.jpeg	1549898337
3254	10386	1233	AgIzmMSA423Anh-pY5B1OC91L50Lxl4DUZKXqGDKZid1.jpeg	1549898385
